mTurkCode,Consent1,Consent2,Consent3,Consent4,Consent5,ethnicity,education,marital_status,age,gender,income,parent_income,country_born,usa_years,religion,Instruct1,Instruct2,Instruct3,Comprehension1,Comprehension2,Comprehension3,Comprehension4,Comprehension5,cue,vig,vig,assault_lo_solo_1_1,cue,vig,vig,assault_lo_solo_2_1,cue,vig,vig,rev,assault_lo_group0_1_1,cue,vig,vig,rev,assault_lo_group0_2_1,cue,vig,vig,rev,assault_lo_group1_1_1,cue,vig,vig,rev,assault_lo_group1_2_1,cue,vig,vig,rev,assault_lo_group2_1_1,cue,vig,vig,rev,assault_lo_group2_2_1,cue,vig,vig,rev,assault_lo_group3_1_1,cue,vig,vig,rev,assault_lo_group3_2_1,cue,vig,vig,rev,assault_lo_group4_1_1,cue,vig,vig,rev,assault_lo_group4_2_1,cue,vig,vig,assault_hi_solo_1_1,cue,vig,vig,assault_hi_solo_2_1,cue,vig,vig,rev,assault_hi_group0_1_1,cue,vig,vig,rev,assault_hi_group0_2_1,cue,vig,vig,rev,assault_hi_group1_1_1,cue,vig,vig,rev,assault_hi_group1_2_1,cue,vig,vig,rev,assault_hi_group2_1_1,cue,vig,vig,rev,assault_hi_group2_2_1,cue,vig,vig,rev,assault_hi_group3_1_1,cue,vig,vig,rev,assault_hi_group3_2_1,cue,vig,vig,rev,assault_hi_group4_1_1,cue,vig,vig,rev,assault_hi_group4_2_1,cue,vig,vig,theft_lo_solo_1_1,cue,vig,vig,theft_lo_solo_2_1,cue,vig,vig,rev,theft_lo_group0_1_1,cue,vig,vig,rev,theft_lo_group0_2_1,cue,vig,vig,rev,theft_lo_group1_1_1,cue,vig,vig,rev,theft_lo_group1_2_1,cue,vig,vig,rev,theft_lo_group2_1_1,cue,vig,vig,rev,theft_lo_group2_2_1,cue,vig,vig,rev,theft_lo_group3_1_1,cue,vig,vig,rev,theft_lo_group3_2_1,cue,vig,vig,rev,theft_lo_group4_1_1,cue,vig,vig,rev,theft_lo_group4_2_1,cue,vig,vig,theft_hi_solo_1_1,cue,vig,vig,theft_hi_solo_2_1,cue,vig,vig,rev,theft_hi_group0_1_1,cue,vig,vig,rev,theft_hi_group0_2_1,cue,vig,vig,rev,theft_hi_group1_1_1,cue,vig,vig,rev,theft_hi_group1_2_1,cue,vig,vig,rev,theft_hi_group2_1_1,cue,vig,vig,rev,theft_hi_group2_2_1,cue,vig,vig,rev,theft_hi_group3_1_1,cue,vig,vig,rev,theft_hi_group3_2_1,cue,vig,vig,rev,theft_hi_group4_1_1,cue,vig,vig,rev,theft_hi_group4_2_1,catch_1,catch_2,suspicion,debrief,DO-BR-FL_9
4884179,1,1,1,1,1,1,16,1,43,1,5,,United States,43,4,1,1,1,4,2,4,1,1,1,,1,0,1,,1,0,1,,1,1,13,1,,1,1,18,1,,1,1,15,1,,1,1,22,1,,1,1,56,1,,1,1,27,1,,1,1,36,1,,1,1,5,1,,1,1,33,1,,1,1,44,1,,1,53,1,,1,58,1,,1,1,52,1,,1,1,0,1,,1,1,53,1,,1,1,55,1,,1,1,61,1,,1,1,65,1,,1,1,78,1,,1,1,58,1,,1,1,70,1,,1,1,75,1,,1,32,1,,1,32,1,,1,1,20,1,,1,1,25,1,,1,1,39,1,,1,1,51,1,,1,1,26,1,,1,1,26,1,,1,1,51,1,,1,1,46,1,,1,1,40,1,,1,1,59,1,,1,51,1,,1,74,1,,1,1,31,1,,1,1,51,1,,1,1,73,1,,1,1,62,1,,1,1,82,1,,1,1,71,1,,1,1,57,1,,1,1,62,1,,1,1,78,1,,1,1,55,1,Crime is an action or event that violates or breaks the laws of the land you are living in. ,6,1,theft_lo_group0_2|assault_lo_solo_1|theft_hi_group2_1|assault_lo_group0_1|theft_lo_group2_2|assault_hi_group2_2|catch_2|catch_1|theft_lo_group3_1|assault_lo_solo_2|theft_hi_solo_2|assault_hi_group4_2|assault_hi_group0_2|assault_hi_group1_1|assault_hi_solo_2|assault_lo_group1_1|assault_lo_group3_2|assault_lo_group2_2|assault_lo_group0_2|theft_lo_group2_1|theft_lo_group1_2|assault_hi_group4_1|assault_hi_group3_1|assault_lo_group1_2|theft_hi_group0_1|assault_hi_group0_1|theft_hi_group2_2|assault_hi_solo_1|theft_lo_group4_2|theft_hi_group0_2|theft_hi_group4_2|assault_hi_group1_2|assault_lo_group2_1|theft_hi_solo_1|theft_lo_solo_2|theft_lo_solo_1|theft_hi_group4_1|theft_lo_group4_1|theft_hi_group1_1|assault_lo_group4_2|assault_lo_group3_1|theft_lo_group0_1|theft_hi_group1_2|assault_hi_group3_2|assault_hi_group2_1|theft_hi_group3_2|assault_lo_group4_1|theft_lo_group3_2|theft_hi_group3_1|theft_lo_group1_1
1415948,1,1,1,1,1,1,17,1,38,1,2,2,USA,38,5,1,1,1,4,2,4,1,1,1,,1,51,1,,1,70,1,,1,1,57,1,,1,1,58,1,,1,1,44,1,,1,1,58,1,,1,1,58,1,,1,1,39,1,,1,1,44,1,,1,1,47,1,,1,1,57,1,,1,1,63,1,,1,45,1,,1,51,1,,1,1,43,1,,1,1,62,1,,1,1,59,1,,1,1,51,1,,1,1,40,1,,1,1,56,1,,1,1,56,1,,1,1,51,1,,1,1,86,1,,1,1,51,1,,1,57,1,,1,62,1,,1,1,35,1,,1,1,70,1,,1,1,61,1,,1,1,58,1,,1,1,42,1,,1,1,54,1,,1,1,60,1,,1,1,62,1,,1,1,51,1,,1,1,73,1,,1,64,1,,1,69,1,,1,1,57,1,,1,1,18,1,,1,1,39,1,,1,1,34,1,,1,1,59,1,,1,1,39,1,,1,1,60,1,,1,1,58,1,,1,1,56,1,,1,1,55,1,"A crime is an offence that merits community condemnation and punishment, usually by way of fine or imprisonment. This is different from a civil wrong (a tort), which is an action against an individual that requires compensation or restitution. /  / Criminal offences are normally prosecuted by the State or the Commonwealth, whereas it is usually up to an individual to take a civil action to court. It is also possible for an individual to begin criminal proceedings, but this is very rare. /  / Some matters, such as assault, can be both crimes and civil wrongs at the same time. The police can prosecute for assault and the victim can take civil action to recover money (or some other kind of compensation) for any injury suffered. /  / It is not always easy to tell when something is a crime. A person who takes money without permission commits a criminal offence, whereas a person who fails to pay back money commits a civil wrong (not a crime). Although a civil action can be commenced to recover the money, the borrower can only be prosecuted for a criminal offence if fraud is involved.",3,1,theft_lo_group4_1|theft_hi_solo_2|assault_lo_group2_2|assault_lo_group4_1|theft_lo_solo_2|assault_hi_group3_1|assault_hi_solo_2|assault_lo_group2_1|catch_2|theft_hi_group0_1|assault_lo_solo_2|theft_hi_group4_2|theft_lo_group3_1|assault_hi_group0_2|theft_lo_group3_2|assault_hi_group0_1|assault_lo_group3_1|theft_hi_group2_1|theft_lo_group1_1|assault_hi_group2_2|theft_lo_group1_2|theft_lo_group2_2|assault_lo_group0_2|theft_hi_solo_1|theft_hi_group3_2|assault_lo_group1_2|theft_lo_solo_1|theft_hi_group4_1|theft_hi_group3_1|catch_1|theft_lo_group4_2|assault_lo_group1_1|assault_hi_group1_1|theft_lo_group0_2|theft_hi_group2_2|assault_hi_group1_2|assault_hi_group4_1|theft_hi_group1_1|assault_hi_group3_2|assault_lo_solo_1|assault_hi_group4_2|assault_hi_group2_1|theft_hi_group0_2|assault_lo_group4_2|assault_lo_group0_1|assault_hi_solo_1|assault_lo_group3_2|theft_lo_group0_1|theft_hi_group1_2|theft_lo_group2_1
6924500,1,1,1,1,1,1,15,4,24,1,3,3,USA,24,5,1,1,1,4,2,4,1,1,1,,1,81,1,,1,75,1,,1,1,83,1,,1,1,22,1,,1,1,42,1,,1,1,74,1,,1,1,21,1,,1,1,77,1,,1,1,20,1,,1,1,82,1,,1,1,31,1,,1,1,82,1,,1,80,1,,1,21,1,,1,1,81,1,,1,1,22,1,,1,1,79,1,,1,1,83,1,,1,1,84,1,,1,1,83,1,,1,1,37,1,,1,1,87,1,,1,1,95,1,,1,1,90,1,,1,81,1,,1,82,1,,1,1,88,1,,1,1,86,1,,1,1,27,1,,1,1,80,1,,1,1,74,1,,1,1,26,1,,1,1,83,1,,1,1,25,1,,1,1,24,1,,1,1,27,1,,1,83,1,,1,28,1,,1,1,26,1,,1,1,86,1,,1,1,87,1,,1,1,23,1,,1,1,79,1,,1,1,81,1,,1,1,29,1,,1,1,26,1,,1,1,77,1,,1,1,87,1,crime is doing something illegal ,3,1,assault_hi_group2_2|theft_hi_solo_1|assault_lo_group1_1|assault_hi_solo_1|assault_lo_group1_2|assault_hi_group4_1|theft_lo_group1_1|assault_lo_group2_2|assault_hi_group1_1|catch_2|theft_lo_group1_2|theft_lo_solo_1|theft_hi_solo_2|theft_lo_group2_1|catch_1|theft_lo_group0_1|assault_lo_solo_2|assault_lo_group4_2|assault_hi_group3_2|assault_hi_group2_1|theft_hi_group4_2|theft_hi_group3_2|theft_hi_group1_1|assault_lo_solo_1|assault_lo_group2_1|theft_lo_group4_1|theft_lo_group2_2|theft_hi_group1_2|theft_hi_group3_1|theft_lo_solo_2|assault_hi_group0_1|theft_hi_group0_1|assault_hi_solo_2|assault_hi_group4_2|assault_lo_group3_2|assault_lo_group4_1|theft_hi_group4_1|theft_hi_group2_2|assault_hi_group3_1|theft_lo_group3_1|theft_lo_group4_2|assault_lo_group3_1|assault_hi_group0_2|theft_hi_group2_1|theft_lo_group0_2|assault_hi_group1_2|theft_lo_group3_2|assault_lo_group0_1|theft_hi_group0_2|assault_lo_group0_2
6044048,1,1,1,1,1,3,16,1,31,1,3,,USA,30,5,1,1,1,4,2,4,1,1,1,,1,76,1,,1,83,1,,1,1,83,1,,1,1,82,1,,1,1,89,1,,1,1,81,1,,1,1,91,1,,1,1,83,1,,1,1,80,1,,1,1,84,1,,1,1,89,1,,1,1,83,1,,1,82,1,,1,74,1,,1,1,83,1,,1,1,75,1,,1,1,84,1,,1,1,81,1,,1,1,71,1,,1,1,80,1,,1,1,90,1,,1,1,66,1,,1,1,81,1,,1,1,76,1,,1,78,1,,1,77,1,,1,1,88,1,,1,1,84,1,,1,1,81,1,,1,1,82,1,,1,1,79,1,,1,1,86,1,,1,1,83,1,,1,1,87,1,,1,1,85,1,,1,1,83,1,,1,81,1,,1,69,1,,1,1,81,1,,1,1,90,1,,1,1,87,1,,1,1,90,1,,1,1,73,1,,1,1,86,1,,1,1,74,1,,1,1,87,1,,1,1,82,1,,1,1,75,1,An illegal act for which someone can be punished by the government,5,1,assault_lo_group3_1|theft_lo_group1_2|theft_hi_solo_1|assault_hi_group3_2|theft_hi_group1_2|assault_hi_group4_2|theft_hi_group3_1|assault_hi_solo_2|assault_hi_group3_1|assault_lo_solo_2|assault_lo_group0_2|catch_1|theft_lo_group2_1|assault_hi_group1_2|theft_hi_group0_1|theft_lo_solo_2|theft_lo_group4_2|theft_lo_group1_1|theft_hi_solo_2|assault_hi_group0_2|theft_hi_group1_1|theft_lo_group3_2|theft_lo_group2_2|theft_hi_group3_2|theft_lo_group0_1|assault_lo_group4_2|theft_lo_group3_1|theft_hi_group0_2|theft_lo_group4_1|assault_lo_group1_2|assault_hi_solo_1|assault_lo_group2_1|theft_hi_group4_2|assault_hi_group0_1|theft_lo_group0_2|assault_hi_group2_1|theft_hi_group4_1|theft_hi_group2_2|assault_lo_solo_1|assault_lo_group1_1|assault_lo_group3_2|assault_lo_group2_2|assault_hi_group2_2|assault_lo_group4_1|assault_hi_group1_1|theft_lo_solo_1|assault_lo_group0_1|catch_2|theft_hi_group2_1|assault_hi_group4_1
7180844,1,1,1,1,1,3,16,1,34,1,3,3,USA,34,5,1,1,1,4,2,4,1,1,1,,1,82,1,,1,86,1,,1,1,85,1,,1,1,91,1,,1,1,90,1,,1,1,82,1,,1,1,85,1,,1,1,44,1,,1,1,88,1,,1,1,84,1,,1,1,81,1,,1,1,84,1,,1,85,1,,1,89,1,,1,1,83,1,,1,1,75,1,,1,1,85,1,,1,1,81,1,,1,1,87,1,,1,1,83,1,,1,1,93,1,,1,1,80,1,,1,1,69,1,,1,1,85,1,,1,79,1,,1,92,1,,1,1,85,1,,1,1,83,1,,1,1,89,1,,1,1,90,1,,1,1,75,1,,1,1,84,1,,1,1,89,1,,1,1,85,1,,1,1,89,1,,1,1,89,1,,1,86,1,,1,89,1,,1,1,89,1,,1,1,80,1,,1,1,80,1,,1,1,85,1,,1,1,74,1,,1,1,84,1,,1,1,86,1,,1,1,84,1,,1,1,86,1,,1,1,83,1,crime is unlawful act punishable criminal relevant.,5,1,assault_hi_group3_1|assault_hi_group4_2|theft_lo_group4_2|assault_lo_group1_1|assault_lo_group3_1|theft_hi_group4_2|theft_lo_group1_2|assault_lo_group0_2|assault_lo_solo_2|catch_2|theft_lo_group0_1|theft_hi_group4_1|theft_lo_group3_1|assault_hi_solo_2|theft_lo_solo_2|assault_lo_group4_1|theft_hi_group3_1|theft_hi_group1_1|assault_lo_group2_1|theft_lo_solo_1|theft_lo_group2_2|theft_hi_group2_2|assault_hi_group0_1|theft_hi_group1_2|theft_hi_group3_2|theft_lo_group3_2|theft_hi_solo_2|assault_hi_group2_1|assault_hi_group2_2|theft_lo_group1_1|theft_hi_solo_1|assault_hi_group0_2|assault_lo_group3_2|theft_lo_group0_2|assault_lo_group1_2|assault_lo_group0_1|theft_hi_group0_2|theft_lo_group4_1|assault_hi_group1_1|assault_hi_group1_2|assault_lo_group2_2|theft_hi_group2_1|theft_lo_group2_1|assault_hi_group3_2|assault_lo_group4_2|assault_hi_solo_1|catch_1|theft_hi_group0_1|assault_lo_solo_1|assault_hi_group4_1
7086819,1,1,1,1,1,1,18,1,33,1,6,,USA,33,7,1,1,1,4,2,4,1,1,1,,1,76,1,,1,25,1,,1,1,26,1,,1,1,25,1,,1,1,23,1,,1,1,27,1,,1,1,78,1,,1,1,24,1,,1,1,30,1,,1,1,75,1,,1,1,84,1,,1,1,85,1,,1,50,1,,1,22,1,,1,1,20,1,,1,1,78,1,,1,1,41,1,,1,1,82,1,,1,1,78,1,,1,1,39,1,,1,1,65,1,,1,1,73,1,,1,1,81,1,,1,1,75,1,,1,18,1,,1,25,1,,1,1,76,1,,1,1,21,1,,1,1,35,1,,1,1,75,1,,1,1,59,1,,1,1,82,1,,1,1,77,1,,1,1,81,1,,1,1,84,1,,1,1,85,1,,1,97,1,,1,97,1,,1,1,65,1,,1,1,90,1,,1,1,85,1,,1,1,73,1,,1,1,76,1,,1,1,66,1,,1,1,80,1,,1,1,81,1,,1,1,84,1,,1,1,86,1,"1. an action or activity that, although not illegal, is considered to be evil, shameful, or wrong. / 2. illegal activities / 3. an action or omission that constitutes an offense that may be prosecuted by the state and is punishable by law.",3,1,assault_lo_solo_2|assault_hi_solo_1|theft_lo_group1_2|assault_lo_solo_1|theft_hi_group3_1|theft_lo_group3_1|assault_lo_group1_1|theft_hi_group2_1|assault_hi_group0_2|catch_1|theft_lo_solo_2|assault_lo_group2_2|theft_hi_group0_1|assault_hi_group3_1|theft_hi_group2_2|theft_hi_group4_1|assault_hi_group2_1|theft_lo_group4_2|theft_lo_group2_2|theft_hi_solo_2|assault_lo_group3_1|theft_lo_group4_1|assault_lo_group4_1|assault_hi_group4_2|assault_hi_group3_2|theft_hi_group1_1|assault_lo_group0_1|assault_lo_group1_2|theft_lo_group1_1|assault_hi_group4_1|assault_lo_group4_2|assault_lo_group2_1|assault_hi_group1_1|theft_hi_solo_1|theft_lo_group0_1|theft_hi_group3_2|theft_hi_group1_2|assault_hi_group2_2|theft_hi_group4_2|theft_lo_group0_2|assault_hi_solo_2|assault_hi_group0_1|theft_hi_group0_2|assault_lo_group3_2|theft_lo_group3_2|assault_hi_group1_2|assault_lo_group0_2|catch_2|theft_lo_solo_1|theft_lo_group2_1
6103625,1,1,1,1,1,1,16,1,47,1,1,1,US,47,5,1,1,1,4,2,4,1,1,1,,1,50,1,,1,50,1,,1,1,41,1,,1,1,35,1,,1,1,50,1,,1,1,41,1,,1,1,50,1,,1,1,50,1,,1,1,62,1,,1,1,33,1,,1,1,93,1,,1,1,78,1,,1,50,1,,1,50,1,,1,1,25,1,,1,1,35,1,,1,1,23,1,,1,1,43,1,,1,1,50,1,,1,1,50,1,,1,1,50,1,,1,1,82,1,,1,1,90,1,,1,1,82,1,,1,50,1,,1,50,1,,1,1,37,1,,1,1,63,1,,1,1,34,1,,1,1,50,1,,1,1,50,1,,1,1,41,1,,1,1,74,1,,1,1,63,1,,1,1,81,1,,1,1,62,1,,1,45,1,,1,40,1,,1,1,60,1,,1,1,63,1,,1,1,32,1,,1,1,30,1,,1,1,50,1,,1,1,50,1,,1,1,76,1,,1,1,50,1,,1,1,50,1,,1,1,67,1,"Assault, / Battery, / False Imprisonment, / Kidnapping, / Homicide _ crimes such as first and second degree, murder, and involuntary manslaughter, and vehicular homicide.",1,1,assault_hi_group3_1|assault_hi_solo_2|theft_hi_group2_2|theft_hi_group4_1|theft_hi_group2_1|assault_lo_group1_1|theft_lo_group1_2|theft_hi_group3_2|assault_hi_group1_2|theft_lo_group0_2|theft_hi_solo_2|theft_lo_group3_2|catch_1|assault_lo_group0_1|theft_lo_group2_1|theft_hi_group0_2|theft_lo_group0_1|theft_lo_group2_2|theft_lo_group4_2|theft_hi_group4_2|assault_lo_group3_2|theft_hi_group0_1|assault_lo_group3_1|theft_hi_group1_1|catch_2|assault_lo_solo_2|assault_lo_group4_2|assault_lo_solo_1|assault_lo_group2_2|assault_hi_group1_1|assault_lo_group1_2|assault_lo_group0_2|assault_hi_solo_1|theft_lo_group4_1|assault_hi_group0_2|assault_hi_group3_2|theft_lo_solo_2|theft_lo_solo_1|assault_hi_group4_1|theft_hi_group3_1|theft_lo_group3_1|theft_lo_group1_1|assault_hi_group4_2|assault_lo_group2_1|theft_hi_solo_1|assault_hi_group0_1|assault_hi_group2_1|assault_hi_group2_2|theft_hi_group1_2|assault_lo_group4_1
9808614,1,1,1,1,1,1,14,1,32,2,5,5,USA,32,10,1,1,1,4,2,4,1,1,1,1,,62,1,1,,59,1,1,,1,64,1,1,,1,64,1,1,,1,47,1,1,,1,51,1,1,,1,62,1,1,,1,66,1,1,,1,78,1,1,,1,67,1,1,,1,64,1,1,,1,63,1,1,,77,1,1,,84,1,1,,1,83,1,1,,1,71,1,1,,1,76,1,1,,1,86,1,1,,1,88,1,1,,1,83,1,1,,1,88,1,1,,1,84,1,1,,1,84,1,1,,1,85,1,1,,51,1,1,,59,1,1,,1,63,1,1,,1,51,1,1,,1,51,1,1,,1,67,1,1,,1,63,1,1,,1,59,1,1,,1,66,1,1,,1,59,1,1,,1,72,1,1,,1,62,1,1,,78,1,1,,75,1,1,,1,59,1,1,,1,65,1,1,,1,75,1,1,,1,73,1,1,,1,65,1,1,,1,76,1,1,,1,69,1,1,,1,67,1,1,,1,76,1,1,,1,68,1,an action that is against the law,6,1,theft_hi_group1_1|assault_lo_group0_2|assault_lo_group4_1|assault_lo_group4_2|assault_hi_solo_2|theft_hi_group2_2|assault_hi_group3_2|theft_hi_group0_2|theft_lo_group0_1|assault_lo_solo_1|assault_hi_solo_1|assault_lo_group1_2|catch_2|assault_lo_group0_1|assault_lo_group3_2|theft_lo_group1_1|theft_hi_group4_1|catch_1|theft_hi_group3_2|theft_hi_solo_2|assault_hi_group3_1|theft_hi_solo_1|assault_hi_group2_2|assault_hi_group4_2|theft_lo_group2_1|assault_hi_group1_1|assault_hi_group0_1|theft_hi_group3_1|theft_lo_group4_2|theft_hi_group1_2|theft_lo_solo_2|theft_hi_group0_1|assault_hi_group4_1|assault_hi_group2_1|assault_lo_group3_1|assault_lo_group1_1|theft_hi_group2_1|theft_lo_group3_1|assault_lo_group2_1|assault_hi_group1_2|assault_lo_solo_2|theft_lo_solo_1|theft_lo_group0_2|theft_lo_group3_2|assault_lo_group2_2|theft_lo_group2_2|assault_hi_group0_2|theft_hi_group4_2|theft_lo_group1_2|theft_lo_group4_1
2068182,1,1,1,1,1,6,18,1,40,2,3,,USA,40,5,1,1,1,4,2,4,1,1,1,1,,39,1,1,,45,1,1,,1,36,1,1,,1,45,1,1,,1,39,1,1,,1,36,1,1,,1,39,1,1,,1,36,1,1,,1,45,1,1,,1,75,1,1,,1,36,1,1,,1,35,1,1,,63,1,1,,50,1,1,,1,42,1,1,,1,36,1,1,,1,45,1,1,,1,60,1,1,,1,46,1,1,,1,50,1,1,,1,60,1,1,,1,75,1,1,,1,60,1,1,,1,72,1,1,,42,1,1,,39,1,1,,1,75,1,1,,1,48,1,1,,1,45,1,1,,1,45,1,1,,1,45,1,1,,1,45,1,1,,1,57,1,1,,1,75,1,1,,1,60,1,1,,1,39,1,1,,60,1,1,,48,1,1,,1,45,1,1,,1,45,1,1,,1,57,1,1,,1,75,1,1,,1,60,1,1,,1,54,1,1,,1,75,1,1,,1,57,1,1,,1,54,1,1,,1,90,1,CRIME MAY BE DEFINED AS AN ILLEGAL ACT FOR WHICH SOMEONE CAN BE PUNISHED BY THE GOVERNMENT.,3,1,theft_lo_group0_1|assault_lo_group4_2|assault_hi_group2_2|theft_lo_group3_2|assault_lo_group3_2|theft_hi_group4_2|assault_hi_group3_2|assault_hi_group0_1|theft_hi_group1_2|theft_lo_group1_1|theft_hi_solo_1|assault_lo_group1_1|assault_hi_solo_2|assault_lo_group0_1|assault_hi_solo_1|theft_hi_group0_1|theft_hi_group3_2|theft_hi_group1_1|theft_lo_group3_1|theft_hi_group2_1|assault_lo_solo_1|theft_lo_group4_1|assault_hi_group4_1|theft_lo_solo_2|assault_lo_group4_1|assault_lo_group2_2|catch_2|theft_hi_group2_2|theft_hi_group4_1|assault_hi_group1_2|theft_lo_group1_2|assault_lo_group0_2|assault_lo_group2_1|assault_lo_solo_2|assault_hi_group3_1|assault_lo_group3_1|theft_lo_group0_2|catch_1|theft_hi_group3_1|assault_hi_group4_2|theft_hi_group0_2|theft_hi_solo_2|assault_hi_group0_2|theft_lo_group2_2|theft_lo_solo_1|assault_lo_group1_2|assault_hi_group2_1|theft_lo_group4_2|theft_lo_group2_1|assault_hi_group1_1
6427376,1,1,1,1,1,1,13,4,36,1,1,,United States,36,4,1,1,1,4,2,4,1,1,1,,1,25,1,,1,24,1,,1,1,51,1,,1,1,51,1,,1,1,24,1,,1,1,23,1,,1,1,24,1,,1,1,51,1,,1,1,24,1,,1,1,51,1,,1,1,25,1,,1,1,51,1,,1,76,1,,1,76,1,,1,1,75,1,,1,1,76,1,,1,1,76,1,,1,1,76,1,,1,1,76,1,,1,1,76,1,,1,1,76,1,,1,1,76,1,,1,1,76,1,,1,1,75,1,,1,64,1,,1,62,1,,1,1,64,1,,1,1,65,1,,1,1,63,1,,1,1,64,1,,1,1,65,1,,1,1,65,1,,1,1,64,1,,1,1,63,1,,1,1,65,1,,1,1,64,1,,1,64,1,,1,64,1,,1,1,65,1,,1,1,64,1,,1,1,64,1,,1,1,65,1,,1,1,64,1,,1,1,66,1,,1,1,63,1,,1,1,65,1,,1,1,64,1,,1,1,64,1,A crime is one breaks the law.,3,1,assault_hi_solo_2|assault_hi_group3_1|assault_lo_group3_1|theft_lo_group0_1|assault_lo_solo_1|theft_lo_group0_2|assault_hi_group1_1|assault_lo_solo_2|assault_hi_group0_1|assault_lo_group2_1|theft_hi_group2_2|theft_lo_solo_1|assault_lo_group4_2|theft_lo_group1_1|theft_lo_solo_2|theft_hi_solo_2|assault_lo_group1_1|theft_hi_group0_2|catch_2|assault_hi_group4_2|theft_hi_group3_2|theft_lo_group2_1|assault_hi_group0_2|theft_hi_group4_2|assault_lo_group4_1|assault_lo_group1_2|assault_lo_group0_2|assault_hi_group2_1|assault_lo_group0_1|assault_hi_solo_1|assault_lo_group3_2|theft_lo_group3_2|theft_lo_group3_1|theft_hi_group1_2|theft_lo_group2_2|theft_hi_group1_1|theft_hi_solo_1|theft_hi_group2_1|theft_lo_group4_2|theft_hi_group0_1|catch_1|assault_hi_group1_2|assault_hi_group2_2|theft_lo_group4_1|assault_hi_group3_2|assault_hi_group4_1|theft_hi_group4_1|theft_hi_group3_1|assault_lo_group2_2|theft_lo_group1_2
8873957,1,1,1,1,1,1,21,1,39,2,4,2,United States,39,5,1,1,1,4,2,4,1,1,1,1,,38,1,1,,40,1,1,,1,64,1,1,,1,66,1,1,,1,75,1,1,,1,64,1,1,,1,68,1,1,,1,89,1,1,,1,67,1,1,,1,32,1,1,,1,80,1,1,,1,69,1,1,,74,1,1,,42,1,1,,1,71,1,1,,1,60,1,1,,1,36,1,1,,1,75,1,1,,1,85,1,1,,1,71,1,1,,1,77,1,1,,1,36,1,1,,1,68,1,1,,1,90,1,1,,71,1,1,,77,1,1,,1,75,1,1,,1,67,1,1,,1,79,1,1,,1,66,1,1,,1,38,1,1,,1,35,1,1,,1,39,1,1,,1,87,1,1,,1,71,1,1,,1,66,1,1,,68,1,1,,71,1,1,,1,66,1,1,,1,35,1,1,,1,67,1,1,,1,38,1,1,,1,32,1,1,,1,60,1,1,,1,37,1,1,,1,68,1,1,,1,72,1,1,,1,71,1,Crime is a bad activity that is kill human's behavior and good thinking ,4,1,assault_hi_group4_2|theft_lo_group0_1|assault_lo_group4_1|assault_lo_solo_2|assault_lo_group3_1|theft_lo_group1_1|theft_lo_group3_1|assault_lo_group0_1|assault_lo_group2_2|assault_lo_group2_1|theft_hi_group2_1|theft_hi_solo_2|assault_hi_group4_1|theft_lo_group3_2|assault_hi_group2_2|assault_hi_group2_1|theft_hi_group2_2|theft_hi_group1_2|theft_hi_group4_2|assault_hi_group0_2|theft_lo_group2_2|assault_hi_solo_2|assault_lo_group1_1|theft_lo_group0_2|theft_lo_group4_2|theft_lo_group2_1|theft_hi_group0_1|theft_lo_group1_2|theft_hi_group3_1|catch_2|theft_lo_solo_2|theft_hi_solo_1|theft_lo_group4_1|assault_hi_group3_2|assault_hi_group1_2|assault_lo_group1_2|catch_1|assault_hi_group3_1|theft_hi_group3_2|assault_lo_group3_2|theft_hi_group4_1|theft_hi_group0_2|assault_hi_solo_1|theft_hi_group1_1|assault_hi_group1_1|assault_lo_solo_1|assault_lo_group4_2|assault_hi_group0_1|assault_lo_group0_2|theft_lo_solo_1
