mTurkCode,Consent1,Consent2,Consent3,Consent4,Consent5,ethnicity,education,marital_status,age,gender,income,parent_income,country_born,usa_years,religion,Instruct1,Instruct2,Instruct3,Comprehension1,Comprehension2,Comprehension3,Comprehension4,Comprehension5,cue,vig,assault_lo_solo_1_1,cue,vig,assault_lo_solo_2_1,cue,vig,rev,assault_lo_group0_1_1,cue,vig,rev,assault_lo_group0_2_1,cue,vig,rev,assault_lo_group1_1_1,cue,vig,rev,assault_lo_group1_2_1,cue,vig,rev,assault_lo_group2_1_1,cue,vig,rev,assault_lo_group2_2_1,cue,vig,rev,assault_lo_group3_1_1,cue,vig,rev,assault_lo_group3_2_1,cue,vig,rev,assault_lo_group4_1_1,cue,vig,rev,assault_lo_group4_2_1,cue,vig,assault_hi_solo_1_1,cue,vig,assault_hi_solo_2_1,cue,vig,rev,assault_hi_group0_1_1,cue,vig,rev,assault_hi_group0_2_1,cue,vig,rev,assault_hi_group1_1_1,cue,vig,rev,assault_hi_group1_2_1,cue,vig,rev,assault_hi_group2_1_1,cue,vig,rev,assault_hi_group2_2_1,cue,vig,rev,assault_hi_group3_1_1,cue,vig,rev,assault_hi_group3_2_1,cue,vig,rev,assault_hi_group4_1_1,cue,vig,rev,assault_hi_group4_2_1,cue,vig,theft_lo_solo_1_1,cue,vig,theft_lo_solo_2_1,cue,vig,rev,theft_lo_group0_1_1,cue,vig,rev,theft_lo_group0_2_1,cue,vig,rev,theft_lo_group1_1_1,cue,vig,rev,theft_lo_group1_2_1,cue,vig,rev,theft_lo_group2_1_1,cue,vig,rev,theft_lo_group2_2_1,cue,vig,rev,theft_lo_group3_1_1,cue,vig,rev,theft_lo_group3_2_1,cue,vig,rev,theft_lo_group4_1_1,cue,vig,rev,theft_lo_group4_2_1,cue,vig,theft_hi_solo_1_1,cue,vig,theft_hi_solo_2_1,cue,vig,rev,theft_hi_group0_1_1,cue,vig,rev,theft_hi_group0_2_1,cue,vig,rev,theft_hi_group1_1_1,cue,vig,rev,theft_hi_group1_2_1,cue,vig,rev,theft_hi_group2_1_1,cue,vig,rev,theft_hi_group2_2_1,cue,vig,rev,theft_hi_group3_1_1,cue,vig,rev,theft_hi_group3_2_1,cue,vig,rev,theft_hi_group4_1_1,cue,vig,rev,theft_hi_group4_2_1,catch_1,catch_2,suspicion,debrief,DO-BR-FL_9
4211831,1,1,1,1,1,1,21,1,29,1,6,,united state of america,29,5,1,1,1,4,2,4,1,1,1,1,65,1,1,56,1,1,1,59,1,1,1,27,1,1,1,58,1,1,1,60,1,1,1,51,1,1,1,56,1,1,1,64,1,1,1,59,1,1,1,78,1,1,1,82,1,1,59,1,1,58,1,1,1,21,1,1,1,58,1,1,1,27,1,1,1,26,1,1,1,57,1,1,1,56,1,1,1,77,1,1,1,73,1,1,1,95,1,1,1,58,1,1,55,1,1,75,1,1,1,55,1,1,1,60,1,1,1,58,1,1,1,42,1,1,1,62,1,1,1,35,1,1,1,63,1,1,1,43,1,1,1,56,1,1,1,59,1,1,64,1,1,70,1,1,1,21,1,1,1,62,1,1,1,26,1,1,1,58,1,1,1,64,1,1,1,60,1,1,1,58,1,1,1,56,1,1,1,75,1,1,1,56,1,Crime is understood as any action or activity that is carried out without respecting the written and customary law / ,4,1,assault_lo_group4_1|theft_hi_group0_1|assault_hi_group3_1|assault_lo_group2_1|assault_hi_group4_1|theft_hi_group1_1|theft_lo_solo_2|catch_2|assault_hi_group0_1|assault_hi_group1_1|theft_lo_group2_2|assault_hi_group1_2|theft_lo_group0_1|theft_lo_group1_1|assault_lo_solo_2|theft_hi_solo_2|assault_lo_group1_2|assault_hi_group0_2|theft_lo_group4_1|catch_1|assault_hi_solo_1|assault_hi_group3_2|theft_hi_group2_1|theft_hi_solo_1|assault_lo_solo_1|assault_hi_solo_2|assault_lo_group0_1|theft_lo_solo_1|assault_lo_group0_2|assault_lo_group3_1|theft_hi_group3_2|theft_lo_group0_2|theft_hi_group0_2|theft_lo_group1_2|assault_lo_group2_2|assault_hi_group2_1|theft_hi_group1_2|assault_hi_group2_2|theft_hi_group4_2|theft_lo_group4_2|assault_lo_group1_1|theft_lo_group2_1|assault_lo_group3_2|assault_hi_group4_2|assault_lo_group4_2|theft_lo_group3_1|theft_hi_group4_1|theft_lo_group3_2|theft_hi_group2_2|theft_hi_group3_1
6816684,1,1,1,1,1,1,16,4,25,1,4,5,USA,40,5,1,1,1,4,2,4,1,1,1,1,48,1,1,72,1,1,1,4,1,1,1,82,1,1,1,64,1,1,1,31,1,1,1,62,1,1,1,49,1,1,1,70,1,1,1,81,1,1,1,74,1,1,1,70,1,1,38,1,1,72,1,1,1,62,1,1,1,1,1,1,1,27,1,1,1,25,1,1,1,65,1,1,1,50,1,1,1,78,1,1,1,78,1,1,1,100,1,1,1,100,1,1,65,1,1,22,1,1,1,0,1,1,1,0,1,1,1,31,1,1,1,24,1,1,1,77,1,1,1,65,1,1,1,74,1,1,1,79,1,1,1,100,1,1,1,100,1,1,23,1,1,34,1,1,1,0,1,1,1,0,1,1,1,57,1,1,1,41,1,1,1,79,1,1,1,48,1,1,1,42,1,1,1,75,1,1,1,100,1,1,1,100,1,"A crime (or misdemeanor or felony) is an act done by a person which is against the laws of a country or region. A person who does this is called a criminal. ... Also, it can be a crime to have or sell contraband such as guns or illegal drugs.",5,1,theft_lo_group2_1|assault_lo_group0_2|assault_lo_group4_2|theft_lo_group3_1|theft_lo_group1_1|theft_lo_solo_2|assault_lo_group3_1|assault_lo_group2_1|assault_lo_group0_1|assault_lo_group4_1|theft_hi_group3_1|theft_hi_group1_2|catch_2|theft_hi_group1_1|theft_lo_group3_2|assault_lo_group1_2|assault_hi_group3_1|theft_hi_group0_2|theft_hi_group0_1|theft_lo_group4_2|theft_lo_group0_1|assault_hi_group3_2|assault_hi_solo_1|assault_hi_solo_2|assault_lo_solo_2|assault_hi_group1_1|assault_lo_group2_2|assault_lo_solo_1|theft_hi_group2_2|assault_hi_group4_1|assault_hi_group4_2|theft_lo_group1_2|theft_hi_group4_2|theft_lo_group4_1|assault_hi_group2_2|assault_hi_group1_2|theft_hi_solo_2|theft_lo_group0_2|theft_hi_group4_1|assault_hi_group0_2|theft_hi_solo_1|catch_1|assault_hi_group0_1|theft_lo_group2_2|theft_hi_group3_2|assault_hi_group2_1|assault_lo_group3_2|assault_lo_group1_1|theft_lo_solo_1|theft_hi_group2_1
4013451,1,1,1,1,1,1,15,1,42,1,1,,USA,42,10,1,1,1,4,2,4,1,1,1,1,66,1,1,66,1,1,1,65,1,1,1,63,1,1,1,70,1,1,1,60,1,1,1,66,1,1,1,67,1,1,1,66,1,1,1,66,1,1,1,66,1,1,1,66,1,1,75,1,1,85,1,1,1,85,1,1,1,70,1,1,1,76,1,1,1,80,1,1,1,76,1,1,1,78,1,1,1,86,1,1,1,87,1,1,1,77,1,1,1,80,1,1,75,1,1,71,1,1,1,75,1,1,1,74,1,1,1,73,1,1,1,70,1,1,1,69,1,1,1,77,1,1,1,71,1,1,1,67,1,1,1,60,1,1,1,70,1,1,75,1,1,67,1,1,1,64,1,1,1,77,1,1,1,80,1,1,1,76,1,1,1,81,1,1,1,73,1,1,1,79,1,1,1,79,1,1,1,80,1,1,1,70,1,"Something that diminishes the well being or health of another person, often in a threatening manner.  Theft, assault, murder, etc.",2,1,assault_lo_group1_2|assault_lo_group0_2|assault_lo_group4_1|theft_lo_group1_2|theft_hi_group4_2|assault_hi_group2_1|assault_hi_group4_1|theft_lo_group2_1|assault_lo_group2_2|theft_hi_group2_2|theft_hi_group0_1|assault_hi_group2_2|assault_lo_solo_2|theft_hi_solo_2|theft_lo_group3_1|theft_lo_group1_1|assault_hi_group3_2|assault_hi_group1_1|assault_lo_group3_1|theft_lo_group4_2|theft_hi_group4_1|assault_hi_solo_2|assault_lo_group1_1|theft_hi_group2_1|assault_hi_group0_2|assault_lo_group4_2|theft_lo_group3_2|assault_lo_group2_1|theft_lo_group2_2|theft_hi_solo_1|theft_hi_group1_2|assault_lo_solo_1|assault_hi_group4_2|assault_lo_group0_1|catch_1|assault_hi_group3_1|theft_lo_solo_1|theft_hi_group0_2|catch_2|theft_lo_group4_1|theft_lo_group0_2|theft_lo_group0_1|theft_hi_group3_2|assault_hi_solo_1|theft_hi_group3_1|assault_hi_group0_1|assault_lo_group3_2|assault_hi_group1_2|theft_lo_solo_2|theft_hi_group1_1
9822915,1,1,1,1,1,1,14,1,44,2,4,,USA,44,5,1,1,1,4,2,4,1,1,1,1,68,1,1,77,1,1,1,76,1,1,1,68,1,1,1,67,1,1,1,70,1,1,1,68,1,1,1,77,1,1,1,70,1,1,1,78,1,1,1,79,1,1,1,76,1,1,87,1,1,82,1,1,1,82,1,1,1,62,1,1,1,79,1,1,1,76,1,1,1,79,1,1,1,77,1,1,1,81,1,1,1,86,1,1,1,80,1,1,1,81,1,1,80,1,1,74,1,1,1,76,1,1,1,71,1,1,1,72,1,1,1,63,1,1,1,77,1,1,1,64,1,1,1,77,1,1,1,75,1,1,1,72,1,1,1,76,1,1,75,1,1,80,1,1,1,75,1,1,1,67,1,1,1,51,1,1,1,82,1,1,1,76,1,1,1,76,1,1,1,76,1,1,1,76,1,1,1,72,1,1,1,77,1,A person doing a bad thing,2,1,theft_hi_solo_1|assault_lo_group4_2|theft_lo_group2_2|assault_hi_group3_1|assault_hi_group4_2|theft_hi_group1_1|assault_lo_group3_1|theft_hi_group2_2|assault_lo_group3_2|assault_hi_group2_1|theft_hi_group4_1|theft_lo_solo_2|theft_lo_group3_1|theft_lo_group2_1|theft_lo_group4_2|theft_hi_group4_2|assault_hi_solo_2|assault_hi_group2_2|catch_1|assault_hi_solo_1|theft_hi_solo_2|assault_lo_group0_2|assault_hi_group0_1|assault_lo_group0_1|assault_lo_group2_2|theft_hi_group0_1|theft_hi_group1_2|catch_2|assault_hi_group0_2|assault_hi_group1_1|theft_lo_solo_1|theft_hi_group0_2|assault_hi_group1_2|assault_lo_group2_1|assault_lo_solo_1|assault_hi_group4_1|theft_lo_group1_1|theft_lo_group3_2|assault_lo_group1_1|theft_hi_group3_2|assault_lo_group4_1|assault_hi_group3_2|theft_lo_group1_2|assault_lo_group1_2|theft_hi_group2_1|theft_hi_group3_1|assault_lo_solo_2|theft_lo_group4_1|theft_lo_group0_1|theft_lo_group0_2
1213168,1,1,1,1,1,1,16,1,38,2,6,,USA,38,4,1,1,1,4,2,4,1,1,1,1,52,1,1,70,1,1,1,66,1,1,1,55,1,1,1,65,1,1,1,85,1,1,1,75,1,1,1,75,1,1,1,80,1,1,1,80,1,1,1,65,1,1,1,65,1,1,80,1,1,78,1,1,1,100,1,1,1,75,1,1,1,100,1,1,1,100,1,1,1,80,1,1,1,80,1,1,1,100,1,1,1,100,1,1,1,80,1,1,1,100,1,1,80,1,1,80,1,1,1,75,1,1,1,80,1,1,1,80,1,1,1,80,1,1,1,80,1,1,1,81,1,1,1,80,1,1,1,80,1,1,1,80,1,1,1,80,1,1,76,1,1,100,1,1,1,85,1,1,1,76,1,1,1,76,1,1,1,80,1,1,1,80,1,1,1,100,1,1,1,80,1,1,1,80,1,1,1,80,1,1,1,100,1,The act of a crime designates any wrongdoing upon another person either directly or indirectly for which the intentional actions brought forth immoral or destructive influence upon the victim by the perpetrator.,6,1,theft_hi_group2_2|catch_2|assault_hi_group4_2|assault_hi_group1_2|assault_hi_group1_1|assault_lo_group2_2|theft_hi_solo_2|theft_lo_group0_1|theft_hi_group0_2|theft_hi_group1_1|theft_hi_group4_2|assault_lo_solo_2|assault_lo_group0_1|theft_hi_solo_1|theft_lo_group4_1|theft_hi_group1_2|theft_hi_group2_1|catch_1|theft_lo_solo_2|assault_hi_group2_1|assault_lo_group0_2|theft_lo_group2_1|theft_lo_group1_2|assault_hi_group3_2|theft_lo_solo_1|theft_lo_group3_1|theft_lo_group3_2|theft_lo_group4_2|assault_lo_group1_2|assault_lo_group3_2|assault_lo_solo_1|theft_lo_group1_1|assault_hi_group4_1|assault_lo_group4_1|assault_lo_group2_1|assault_lo_group1_1|theft_hi_group0_1|assault_hi_solo_1|theft_lo_group2_2|assault_lo_group3_1|theft_hi_group4_1|assault_hi_group0_2|theft_hi_group3_2|assault_hi_group2_2|theft_hi_group3_1|theft_lo_group0_2|assault_hi_group3_1|assault_hi_group0_1|assault_lo_group4_2|assault_hi_solo_2
507784,1,1,1,1,1,1,12,4,27,1,1,,United States,27,10,1,1,1,4,2,4,1,1,1,1,40,1,1,65,1,1,1,40,1,1,1,56,1,1,1,25,1,1,1,65,1,1,1,65,1,1,1,45,1,1,1,45,1,1,1,80,1,1,1,50,1,1,1,0,1,1,95,1,1,95,1,1,1,95,1,1,1,45,1,1,1,96,1,1,1,80,1,1,1,86,1,1,1,98,1,1,1,95,1,1,1,95,1,1,1,90,1,1,1,80,1,1,85,1,1,40,1,1,1,60,1,1,1,85,1,1,1,64,1,1,1,60,1,1,1,60,1,1,1,65,1,1,1,65,1,1,1,65,1,1,1,60,1,1,1,60,1,1,90,1,1,85,1,1,1,91,1,1,1,90,1,1,1,91,1,1,1,85,1,1,1,95,1,1,1,81,1,1,1,95,1,1,1,90,1,1,1,95,1,1,1,90,1,Any action that directly causes destruction or harm to another individual. ,4,1,theft_hi_group2_2|theft_hi_group4_1|theft_lo_solo_2|assault_lo_group1_2|assault_lo_solo_1|theft_lo_solo_1|assault_lo_group1_1|assault_lo_group2_2|assault_hi_group1_2|theft_hi_group0_2|theft_hi_group3_1|assault_hi_group3_1|assault_lo_group0_1|assault_hi_group0_2|theft_hi_solo_2|assault_hi_group4_1|assault_hi_group4_2|theft_hi_group1_2|theft_lo_group4_2|theft_lo_group2_2|assault_hi_solo_1|theft_lo_group1_2|assault_lo_group4_1|theft_hi_group4_2|theft_lo_group4_1|catch_2|theft_hi_group0_1|theft_lo_group0_2|assault_hi_group2_2|assault_lo_solo_2|assault_lo_group4_2|theft_lo_group2_1|theft_lo_group3_1|theft_lo_group3_2|theft_lo_group1_1|assault_hi_solo_2|assault_lo_group3_1|theft_hi_group3_2|assault_hi_group3_2|catch_1|assault_hi_group2_1|theft_lo_group0_1|assault_lo_group3_2|theft_hi_group2_1|assault_hi_group1_1|assault_hi_group0_1|theft_hi_group1_1|assault_lo_group0_2|assault_lo_group2_1|theft_hi_solo_1
6765580,1,1,1,1,1,1,14,5,26,2,1,,United States,26,10,1,1,1,4,2,4,1,1,1,1,24,1,1,29,1,1,1,20,1,1,1,33,1,1,1,25,1,1,1,30,1,1,1,25,1,1,1,16,1,1,1,23,1,1,1,37,1,1,1,20,1,1,1,0,1,1,75,1,1,70,1,1,1,71,1,1,1,40,1,1,1,78,1,1,1,70,1,1,1,75,1,1,1,75,1,1,1,64,1,1,1,79,1,1,1,39,1,1,1,45,1,1,72,1,1,61,1,1,1,63,1,1,1,67,1,1,1,64,1,1,1,63,1,1,1,57,1,1,1,65,1,1,1,61,1,1,1,64,1,1,1,60,1,1,1,54,1,1,65,1,1,65,1,1,1,77,1,1,1,71,1,1,1,75,1,1,1,70,1,1,1,76,1,1,1,68,1,1,1,78,1,1,1,66,1,1,1,75,1,1,1,76,1,Crime is a violation of the set rules of law.,2,1,theft_hi_group2_2|assault_lo_group2_1|assault_hi_group1_2|assault_lo_group4_1|theft_lo_group2_1|assault_lo_group2_2|assault_hi_group2_1|catch_2|theft_lo_group3_2|theft_hi_group4_1|assault_lo_group3_2|assault_lo_group0_2|theft_hi_group2_1|assault_hi_group0_1|theft_lo_solo_1|theft_lo_group0_2|theft_lo_group3_1|assault_lo_group3_1|theft_lo_group4_2|assault_hi_group3_1|theft_hi_group4_2|assault_hi_group4_1|theft_lo_solo_2|theft_hi_group3_2|theft_hi_solo_1|theft_lo_group2_2|assault_hi_solo_2|assault_hi_group1_1|assault_hi_group0_2|assault_lo_group1_1|theft_hi_group1_1|theft_lo_group1_1|theft_lo_group4_1|assault_hi_solo_1|assault_lo_group1_2|assault_hi_group2_2|theft_hi_group0_1|assault_hi_group3_2|theft_hi_solo_2|assault_lo_group4_2|assault_lo_solo_2|assault_lo_solo_1|theft_lo_group1_2|theft_hi_group3_1|catch_1|assault_lo_group0_1|theft_lo_group0_1|theft_hi_group0_2|theft_hi_group1_2|assault_hi_group4_2
2419221,1,1,1,1,1,1,16,4,33,1,2,,USA,33,4,1,1,1,4,2,4,1,1,1,1,37,1,1,67,1,1,1,20,1,1,1,44,1,1,1,30,1,1,1,38,1,1,1,59,1,1,1,43,1,1,1,49,1,1,1,56,1,1,1,56,1,1,1,26,1,1,73,1,1,72,1,1,1,83,1,1,1,57,1,1,1,76,1,1,1,89,1,1,1,67,1,1,1,86,1,1,1,76,1,1,1,85,1,1,1,68,1,1,1,73,1,1,75,1,1,58,1,1,1,59,1,1,1,54,1,1,1,60,1,1,1,59,1,1,1,66,1,1,1,60,1,1,1,70,1,1,1,64,1,1,1,61,1,1,1,65,1,1,73,1,1,64,1,1,1,83,1,1,1,73,1,1,1,84,1,1,1,68,1,1,1,78,1,1,1,63,1,1,1,88,1,1,1,72,1,1,1,91,1,1,1,75,1,An action that our society's laws prohibit.,4,1,assault_lo_group1_1|theft_hi_group2_1|assault_hi_solo_1|theft_lo_group2_1|theft_lo_solo_2|assault_lo_group0_1|assault_hi_group2_1|assault_lo_group1_2|assault_lo_group0_2|theft_hi_group0_1|assault_hi_group4_2|assault_hi_group3_1|theft_hi_group1_1|assault_lo_group4_1|theft_hi_group4_1|theft_hi_group3_2|theft_lo_group1_1|assault_hi_group1_2|theft_hi_group0_2|theft_lo_group3_1|theft_lo_group3_2|assault_hi_group2_2|assault_lo_solo_2|assault_lo_group2_1|assault_lo_group3_1|assault_hi_solo_2|assault_lo_group2_2|theft_hi_solo_2|assault_hi_group0_1|theft_lo_group1_2|catch_2|theft_lo_group0_2|theft_hi_group1_2|assault_lo_group4_2|assault_hi_group1_1|theft_hi_group4_2|theft_lo_group2_2|assault_lo_solo_1|theft_hi_group3_1|theft_lo_group0_1|theft_lo_group4_2|theft_lo_group4_1|theft_hi_group2_2|catch_1|assault_hi_group0_2|theft_hi_solo_1|assault_hi_group3_2|theft_lo_solo_1|assault_lo_group3_2|assault_hi_group4_1
4882189,1,1,1,1,1,1,13,1,28,2,3,,United States of America,28,10,1,1,1,4,2,4,1,1,1,1,16,1,1,78,1,1,1,21,1,1,1,18,1,1,1,97,1,1,1,25,1,1,1,91,1,1,1,89,1,1,1,8,1,1,1,80,1,1,1,80,1,1,1,16,1,1,100,1,1,95,1,1,1,100,1,1,1,17,1,1,1,96,1,1,1,99,1,1,1,100,1,1,1,100,1,1,1,100,1,1,1,92,1,1,1,90,1,1,1,100,1,1,100,1,1,90,1,1,1,100,1,1,1,100,1,1,1,100,1,1,1,100,1,1,1,100,1,1,1,100,1,1,1,100,1,1,1,100,1,1,1,100,1,1,1,100,1,1,100,1,1,100,1,1,1,100,1,1,1,97,1,1,1,100,1,1,1,100,1,1,1,96,1,1,1,100,1,1,1,100,1,1,1,98,1,1,1,100,1,1,1,99,1,A wrong doing or something illegal committed by an individual or group.,2,1,assault_hi_group4_1|assault_lo_group4_1|theft_hi_group1_2|theft_lo_solo_1|assault_lo_group1_2|assault_lo_group2_1|theft_lo_solo_2|theft_hi_group4_2|assault_lo_group2_2|assault_hi_group2_1|assault_lo_group1_1|theft_lo_group2_1|assault_lo_group4_2|assault_lo_group3_2|assault_hi_group1_2|theft_lo_group3_2|theft_lo_group3_1|assault_lo_solo_2|assault_hi_group3_1|assault_hi_solo_1|assault_lo_group0_2|assault_hi_group3_2|catch_1|theft_lo_group4_1|theft_lo_group2_2|assault_hi_group1_1|theft_hi_group3_2|assault_lo_group0_1|theft_hi_group2_1|assault_hi_solo_2|catch_2|theft_hi_group4_1|assault_lo_solo_1|theft_lo_group0_2|theft_lo_group1_1|assault_hi_group4_2|theft_hi_group0_1|theft_lo_group0_1|assault_hi_group0_1|theft_lo_group1_2|theft_hi_solo_2|assault_lo_group3_1|theft_hi_group2_2|theft_hi_group0_2|theft_hi_group3_1|assault_hi_group2_2|theft_hi_solo_1|theft_hi_group1_1|assault_hi_group0_2|theft_lo_group4_2
4275182,1,1,1,1,1,6,16,5,34,2,4,,United States,34,10,1,1,1,4,2,4,1,1,1,1,37,1,1,62,1,1,1,25,1,1,1,45,1,1,1,50,1,1,1,38,1,1,1,50,1,1,1,37,1,1,1,39,1,1,1,50,1,1,1,40,1,1,1,15,1,1,75,1,1,77,1,1,1,94,1,1,1,70,1,1,1,74,1,1,1,90,1,1,1,75,1,1,1,87,1,1,1,91,1,1,1,90,1,1,1,93,1,1,1,65,1,1,60,1,1,63,1,1,1,50,1,1,1,64,1,1,1,55,1,1,1,63,1,1,1,60,1,1,1,59,1,1,1,54,1,1,1,61,1,1,1,60,1,1,1,61,1,1,63,1,1,75,1,1,1,62,1,1,1,64,1,1,1,64,1,1,1,66,1,1,1,61,1,1,1,62,1,1,1,65,1,1,1,64,1,1,1,65,1,1,1,65,1,"Crime is when a person commits a wrong against someone that results in monetary loss, injury, death, or other negative results.",3,1,theft_hi_group3_1|assault_lo_group4_1|theft_hi_group1_1|assault_lo_group0_2|assault_hi_group4_2|theft_hi_solo_2|theft_hi_group0_1|assault_hi_solo_1|assault_hi_group0_2|assault_hi_group2_1|theft_lo_group1_1|assault_hi_group1_1|theft_lo_group2_2|assault_hi_group3_2|theft_lo_group1_2|theft_lo_group3_1|theft_lo_group0_1|theft_lo_solo_1|theft_hi_group2_2|assault_lo_group3_2|catch_2|assault_lo_group0_1|assault_lo_group4_2|theft_lo_group4_1|theft_hi_group4_2|theft_hi_group3_2|assault_lo_group1_1|theft_hi_solo_1|assault_hi_solo_2|theft_hi_group2_1|assault_lo_group3_1|assault_hi_group2_2|assault_hi_group1_2|theft_hi_group1_2|assault_lo_solo_2|assault_lo_group2_2|theft_lo_group3_2|assault_lo_group2_1|theft_lo_solo_2|assault_lo_solo_1|theft_lo_group4_2|assault_hi_group4_1|theft_hi_group4_1|assault_lo_group1_2|assault_hi_group3_1|catch_1|assault_hi_group0_1|theft_lo_group2_1|theft_hi_group0_2|theft_lo_group0_2
5727103,1,1,1,1,1,1,16,1,34,1,2,1,USA,34,5,1,1,1,4,2,4,1,1,1,1,61,1,1,35,1,1,1,0,1,1,1,64,1,1,1,57,1,1,1,56,1,1,1,55,1,1,1,53,1,1,1,56,1,1,1,49,1,1,1,41,1,1,1,79,1,1,54,1,1,55,1,1,1,18,1,1,1,62,1,1,1,38,1,1,1,39,1,1,1,61,1,1,1,58,1,1,1,64,1,1,1,54,1,1,1,69,1,1,1,62,1,1,42,1,1,61,1,1,1,55,1,1,1,41,1,1,1,42,1,1,1,45,1,1,1,56,1,1,1,57,1,1,1,47,1,1,1,55,1,1,1,58,1,1,1,44,1,1,75,1,1,61,1,1,1,77,1,1,1,56,1,1,1,56,1,1,1,61,1,1,1,44,1,1,1,55,1,1,1,35,1,1,1,67,1,1,1,64,1,1,1,42,1,"an action or activity that, although not illegal",3,1,assault_lo_group2_2|theft_lo_group4_2|catch_2|assault_lo_group3_2|assault_hi_group3_2|assault_lo_group0_2|theft_hi_group4_2|theft_lo_group1_1|theft_hi_group0_2|theft_hi_group2_2|theft_hi_group3_2|theft_hi_group0_1|assault_lo_group1_1|assault_lo_solo_2|theft_hi_solo_2|assault_hi_group4_2|assault_hi_group0_2|assault_lo_group1_2|theft_lo_solo_1|theft_lo_group3_2|assault_hi_group2_2|theft_lo_group1_2|theft_hi_solo_1|theft_lo_group0_1|theft_hi_group1_1|assault_hi_group2_1|assault_lo_solo_1|theft_lo_group3_1|assault_lo_group4_1|assault_hi_group1_1|assault_hi_group4_1|assault_hi_group1_2|theft_lo_solo_2|assault_lo_group3_1|assault_hi_solo_2|assault_lo_group2_1|theft_hi_group2_1|catch_1|theft_lo_group2_2|theft_hi_group1_2|assault_hi_solo_1|theft_lo_group4_1|theft_hi_group4_1|theft_lo_group0_2|theft_lo_group2_1|assault_hi_group3_1|theft_hi_group3_1|assault_lo_group0_1|assault_hi_group0_1|assault_lo_group4_2
9341905,1,1,1,1,1,1,13,1,32,1,4,,USA,32,10,1,1,1,4,2,4,1,1,1,1,15,1,1,40,1,1,1,20,1,1,1,60,1,1,1,36,1,1,1,25,1,1,1,17,1,1,1,30,1,1,1,30,1,1,1,55,1,1,1,30,1,1,1,10,1,1,75,1,1,80,1,1,1,98,1,1,1,25,1,1,1,90,1,1,1,95,1,1,1,85,1,1,1,95,1,1,1,95,1,1,1,95,1,1,1,67,1,1,1,90,1,1,60,1,1,43,1,1,1,69,1,1,1,65,1,1,1,45,1,1,1,44,1,1,1,45,1,1,1,70,1,1,1,40,1,1,1,41,1,1,1,45,1,1,1,61,1,1,70,1,1,70,1,1,1,96,1,1,1,79,1,1,1,95,1,1,1,85,1,1,1,90,1,1,1,79,1,1,1,94,1,1,1,70,1,1,1,90,1,1,1,85,1,a crime is an act that is against a current existing law,5,1,theft_hi_group1_2|assault_hi_group2_2|assault_hi_group3_2|assault_lo_group1_2|assault_hi_group1_2|theft_hi_solo_2|assault_hi_solo_1|theft_hi_group3_2|assault_hi_solo_2|theft_hi_group2_1|theft_lo_group2_2|assault_lo_group0_2|assault_hi_group4_1|assault_lo_group4_1|theft_lo_group3_1|theft_lo_group1_1|theft_hi_solo_1|theft_lo_group4_1|assault_lo_group3_1|theft_hi_group4_2|theft_hi_group4_1|catch_1|theft_lo_solo_1|assault_lo_solo_2|assault_lo_group3_2|assault_lo_group4_2|theft_lo_group0_2|assault_hi_group3_1|theft_hi_group0_1|catch_2|assault_hi_group4_2|theft_lo_group2_1|theft_lo_solo_2|assault_lo_solo_1|assault_hi_group2_1|theft_hi_group2_2|theft_lo_group1_2|theft_hi_group3_1|assault_hi_group0_2|assault_lo_group0_1|theft_hi_group0_2|assault_lo_group2_1|theft_lo_group0_1|theft_lo_group4_2|assault_lo_group1_1|theft_hi_group1_1|assault_hi_group0_1|assault_lo_group2_2|assault_hi_group1_1|theft_lo_group3_2
